,sample_id,catalog_content,image_link,price
62072,225529,"Item Name: Velveeta Shells & Cheese Mini Shell Pasta & Cheese Sauce Meal (10.1 oz Box) (Pack of 5)
Bullet Point 1: The below information is per pack only
Bullet Point 2: One 10.1 oz box of Velveeta Mini Shells Macaroni and Cheese Dinner
Bullet Point 3: Add a new twist to a classic favorite
Bullet Point 4: Half the cooking time of previous dishes
Bullet Point 5: Special mini shells capture more cheesy flavor
Bullet Point 6: Classic creamy Velveeta macaroni and cheese in each bite
Bullet Point 7: Country: United States
Value: 50.5
Unit: Ounce
",https://m.media-amazon.com/images/I/612SX+0Rx7L.jpg,13.035
62848,60257,"Item Name: GHIRARDELLI Raspberry Dark Chocolate Squares Bar, 4.8 Oz Bar
Bullet Point: Kosher
Product Description: 160 calories per serving. New bigger bar. Founded in 1852. Luscious filling. Bean to bar. Experience luscious, sweet and tart raspberry in our slow-melting dark chocolate. Ghirardelli of San Francisco since 1852. The Ghirardelli difference from bean to bar. Select high quality beans. Roast nibs for intensity. Refine for smoothness. Conche for flavor. Our commitment to ultimate quality. ghirardelli.com. Cocoa Farming Program: For more information about our ingredients and sustainable sourcing visit ghirardelli.com/sustainability. Please recycle.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/513QlBUwyAL.jpg,5.24
48966,289475,"Item Name: Pepsi Caffeine Free, 12 Fl Oz Cans, 12 Pack
Bullet Point 1: Includes 12 (12oz) cans of Pepsi Cola Soda Pop, Caffeine Free
Bullet Point 2: Only 150 calories
Bullet Point 3: Great Pepsi taste without the caffeine
Bullet Point 4: Perfect for parties, meals and celebrations big and small
Value: 144.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/91Knl8NLQpL.jpg,8.64
11863,30476,"Item Name: Trident Layers Strawberry & Citrus Sugar Free Gum, 12 Packs of 14 Pieces (168 Total Pieces)
Bullet Point 1: 12 packs with 14 pieces each, 168 total pieces, of Trident Layers Strawberry & Citrus Sugar Free Gum (packaging may vary)
Bullet Point 2: Strawberry and citrus flavored sugar free chewing gum
Bullet Point 3: Trident strawberry gum quickly freshens your mouth
Bullet Point 4: Sugar free Trident Layers Citrus gum has 50% fewer calories than sugared gum
Bullet Point 5: Trident gum has long lasting flavor and fights plaque to maintain a healthy smile and fresh breath
Value: 168.0
Unit: Count
",https://m.media-amazon.com/images/I/81zlmZqzQQL.jpg,27.63
73316,188446,"Item Name: Gourmet Toasted Unsweetened Coconut Chips by Its Delish – 10 LBS Bulk Bag – Healthy Creative Snacks Favorite Food Crunch – Great For Snacking, Baking and Decorating
Bullet Point 1: 🍟 UNSWEETENED COCONUT CHIPS 🍟 – We harvest mature coconuts, slice up the coconut meat, and toast it to perfection using a recipe that's true to our roots. It is a perfect combination for baking cakes and cookies because the toasted coconut chips add crunch to food.
Bullet Point 2: 🍎 GOURMET FLAVOR 🍎 – Its Delish 10 lbs bulk bag Toasted Coconut Chips are baked in small batches and given just the right amount of unsweetness to bring out the natural flavor of these delicious snacks. These tasty toasted coconut flakes on granola, yogurt, fruit, cakes, desserts, ice cream or as an indulgent treat all by themselves. Great for adding to your favorite recipes!
Bullet Point 3: 😋 DELICIOUS & HEALTHY 😋 – Coconut Chips are the perfect go-to for an energizing snack. Try a snack 10 lbs bulk bag for on the go, healthy and convenient snacks. So its Delish chips are good, even your kids will love them. Its Delish protein shake chips are salad or add it to your kid's lunch box!
Bullet Point 4: 💪 HEALTH COMMITMENT 💪 – We use simple, healthy ingredients that are paleo friendly, non GMO, gluten free, 100% plant based, vegan, dairy and soy free. Our healthy chips are preservative-free, sugar-free, guilt-free vegan food with less sugar than apple chips! Enjoy straight from the bag, or up your topping game and add a satisfying crunch to your smoothie.
Bullet Point 5: ✔ USDA CERTIFIED QUALITY ✔ – Kosher OU - No preservatives, no sulfur. Best nutrition and quality for you. Comes in a 10 lbs bulk bag and stays fresh. Our company was born out of a commitment to create delicious & healthy vegetarian foods with convenient preparation for those with busy, health-aware lifestyles. 100% Pure Fresh Large cut Coconut, No sugar added, No preservatives and no sulfites.
Product Description: <p><strong>Gourmet Toasted Unsweetened Coconut Chips by Its Delish – 10 LBS Bulk Bag</strong></p><p>We bring healthy snacks and super nutritious nuts and dried fruits from nature into your bags and onto your table from nature with our love. So, a healthy alternative to traditional chips, our gourmet toasted unsweetened coconut chips 10 lbs bulk bag come from the white flesh of fresh, mature coconuts. The chips are sliced and toasted to perfection to create the perfectly crunchy texture for a satisfying snack with no added sugar. They contain all of the health benefits of a whole coconut with the ease and versatility of a chip. Enjoy them sprinkled on salads, granola bowls, or eaten by the handful. We bet you can't eat just one! Let's do. Its Delish toasted coconut flakes are our gluten-free and vegan friendly flakes that are kosher certified. They make for a perfect topping to your baked treats and as a great addition for your trail mixes.</p><p><strong>About It's Delish!</strong><br><br>It's Delish was established in 1992 and is located in North Hollywood, California. It's Delish is a food manufacturer and distributor who produces over 500 gourmet food products including licorice, sour belts, taffies, caramels, Jordan almonds, chocolates, nuts, fruits, trail mixes, spices, and the spice blends. It's Delish also produces organics and all natural products. We give you the opportunity to order from the factory direct!<br><br>It's Delish! prides itself on the four pillars that are at the foundation of everything we do.<br><br>Innovation Quality Value Service</p>
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/91Vsn3S1j0L.jpg,81.99
348,287764,"Item Name: Tootsie Roll Andes Creme De Menthe Thin Mints - After Dinner Mints - Rectangular Chocolate Sandwich Mint Candies - 20 Oz, 120 Count
Bullet Point 1: Rectangular three-layered candy‚ green mint sandwiched between two thin cocoa-based layers
Bullet Point 2: Product Note: Exposure to heat or sunlight may lead to melting/damage of product. Hence customers are expected to be available during the product delivery
Bullet Point 3: 120-Count Packages of Andes Crème de Menthe Thin Mints
Bullet Point 4: Individually foil-wrapped, bite-sized pieces
Bullet Point 5: Perfect for everyday snacking or a great way to end a wonderful meal
Bullet Point 6: Andes Mints are Kosher, Peanut Free and Gluten Free.
Value: 20.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61xDgG+A+NL.jpg,14.99
57641,157539,"Item Name: Mrs.Freshleys Creme Filled Chocolate Cupcake, 4 Ounce -- 36 per case.
Bullet Point: Ships frozen, CANNOT be cancelled after being processed.
Product Description: Mrs.Freshleys Creme Filled Chocolate Cupcake, 4 Ounce -- 36 per case. Theres something special inside these Mrs. Freshleys cakes and you can taste it in every bite - delicious creme. Weve got creme-cakes for every sweet tooth - from our icing-topped Chocolate Cupcakes to our special Swiss Rolls and Red Velvet Creme Cakes, a Southern specialty. After one taste, youll agree that Mrs. Freshleys creme-filled cakes can't be beat! Snack, Single Serving, 2 Pack
Value: 36.0
Unit: Count
",https://m.media-amazon.com/images/I/510qLoNAOrL.jpg,103.77
64192,174977,"Item Name: Clairol Nice 'n Easy, 6.5G/114A Natural Lightest Golden Brown, Permanent Hair Color, 1 Kit
Bullet Point 1: Superior natural looking color with tones and highlights
Bullet Point 2: 3 salon tones in 1 simple step
Bullet Point 3: Nice 'n Easy provides 100% gray coverage and color that lasts up to 8 weeks
Bullet Point 4: Permanent color. Available in Blonde, Brunette, Black and Red shades.
Bullet Point 5: CC Colorseal Conditioner adds intense shine, helps lock in natural looking color and protects hair between coloring.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/81ST+4vXGIL.jpg,24.985
1235,215632,"Item Name: Erba Dolce Stevia Organic, Granulated Sweetener, 100 Sachets of 0.035 oz, Suitable for Diabetics and the Whole Family
Bullet Point 1: Natural Sweetener: Erba Dolce Stevia Organic is a granulated sweetener made from organic stevia leaf extract, providing a great-tasting and natural alternative to sugar.
Bullet Point 2: Suitable for All: This sweetener is suitable for diabetics and the whole family, allowing everyone to enjoy sweet treats without compromising on health.
Bullet Point 3: Convenient Packaging: The product comes in 100 individual sachets of
Bullet Point 4: 0g each, making it easy to use and carry around.
Bullet Point 5: Great Taste: With its organic stevia extract, this sweetener offers a delightful sweet taste without any artificial flavors or aftertaste.
Product Description: Indulge your sweet tooth guilt-free with Erba Dolce's Stevia Organic granulated sweetener. Crafted from the natural stevia leaf, this zero-calorie sweetener offers a delightful taste without spiking your blood sugar levels, making it an excellent choice for diabetics and health-conscious individuals alike. The convenient 100-sachet pack ensures you always have a sweet treat on hand, whether you're sweetening your morning coffee, baking delectable desserts, or adding a touch of sweetness to your favorite recipes. Enjoy the great taste without compromising your well-being. Suitable for the whole family to savor.
Value: 100.0
Unit: Count
",https://m.media-amazon.com/images/I/51ReQo40C4L.jpg,8.7
52462,158616,"Item Name: Pepper Red Crushed – 12 oz
Value: 12.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/71YV6rWrHhL.jpg,8.005
66690,89171,"Item Name: Larabar Gluten Free Bar, Blueberry Muffin, 1.6 oz Bars (5 Count), Whole Food Gluten Free Bars, Dairy Free Snacks
Bullet Point 1: Raise A Bar to Real: With 100% real ingredients, you can Raise A Bar to what you love! Larabar makes simple snacks you can feel good about eating with many gluten free, dairy free and vegan options to choose from
Bullet Point 2: 100% Real Ingredients: Larabar Blueberry Muffin is made from just 5 simple ingredients: cashews, dates, apples, blueberries and vanilla extract
Bullet Point 3: Clean Eating Made Simple: Kosher, Dairy Free, Vegan, Non-GMO, Soy Free, Gluten Free
Bullet Point 4: Real Life Calls for Real Food: Real life calls for real ingredients to help you conquer your day, conveniently wrapped and perfect for packing on the go
Bullet Point 5: Contains: 1 box with 5 bars
Value: 1.6
Unit: ounce
",https://m.media-amazon.com/images/I/81qa7Dv63+L.jpg,8.16
